term_key,term_label,field_name,search_variant,match_count,total_spend,samples
OPTIMA_CT520,Optima CT520,Current_Contracted_Product_Description,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Forecasted_Contracted_Product_Description,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,replaced_by_manufacturer_catalog_number,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
OPTIMA_CT520,Optima CT520,Noiseless_Catalog_Number,"(?:\bOPTIMA\b[^|]{0,50}\b(?:CT[\s\-]*520)\b)|(?:\b(?:CT[\s\-]*520)\b[^|]{0,50}\bOPTIMA\b)|(?:\bOPTIMA\b[^|]{0,50}\b520\b[^|]{0,50}\bCT\b)",0,0.0,
CARDIOGRAPHE,CardioGraphe,Facility_Product_Description,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Facility_Manufacturer_Name,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Facility_Vendor_Name,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Facility_Manufacturer_Catalog_Num,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Facility_Vendor_Catalog_Num,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Product_Description,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Manufacturer_Top_Parent_Name,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Manufacturer_Name,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Vendor_Top_Parent_Name,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Vendor_Name,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Brand_Name,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Manufacturer_Catalog_Number,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Contracted_Catalog_Number,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Current_Contracted_Catalog_Number,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Forecasted_Contracted_Catalog_Number,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Current_Contracted_Product_Description,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Forecasted_Contracted_Product_Description,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,replaced_by_manufacturer_catalog_number,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
CARDIOGRAPHE,CardioGraphe,Noiseless_Catalog_Number,\b(?:CARDIOGRAPHE|CARDIO[\s\-]*GRAPHE)\b,0,0.0,
