blinded_facility_id,source_coverage,combined_spend,combined_units,tae_total_spend,tae_total_units,tae_months,tae_vendors,rb_total_spend,rb_total_units,rb_months,rb_ndcs
FAC_1257,RB_ONLY,759.0,12.0,0.0,0.0,,,759.0,12.0,8.0,2.0
FAC_1258,RB_ONLY,756.23,11.0,0.0,0.0,,,756.23,11.0,6.0,3.0
FAC_1259,RB_ONLY,755.133,13.0,0.0,0.0,,,755.133,13.0,12.0,12.0
FAC_1260,TAE_ONLY,755.0,8.0,755.0,8.0,2.0,1.0,0.0,0.0,,
FAC_1261,BOTH,753.9100000000001,15.0,597.1700000000001,13.0,8.0,1.0,156.74,2.0,3.0,1.0
FAC_1262,RB_ONLY,753.88,4.0,0.0,0.0,,,753.88,4.0,1.0,1.0
FAC_1263,RB_ONLY,752.31,18.0,0.0,0.0,,,752.31,18.0,9.0,4.0
FAC_1264,TAE_ONLY,745.5,32.0,745.5,32.0,19.0,1.0,0.0,0.0,,
FAC_1265,RB_ONLY,741.45,13.0,0.0,0.0,,,741.45,13.0,7.0,3.0
FAC_1266,RB_ONLY,739.92,14.0,0.0,0.0,,,739.92,14.0,7.0,5.0
FAC_1267,BOTH,739.49,26.0,684.92,25.0,14.0,2.0,54.57,1.0,1.0,1.0
FAC_1268,TAE_ONLY,738.43,216.0,738.43,216.0,6.0,1.0,0.0,0.0,,
FAC_1269,RB_ONLY,735.9999999999999,12.0,0.0,0.0,,,735.9999999999999,12.0,6.0,4.0
FAC_1270,RB_ONLY,734.48,22.0,0.0,0.0,,,734.48,22.0,6.0,6.0
FAC_1271,RB_ONLY,733.17,17.0,0.0,0.0,,,733.17,17.0,3.0,3.0
FAC_1272,BOTH,732.89,42.0,147.53,31.0,8.0,2.0,585.36,11.0,12.0,7.0
FAC_1273,BOTH,732.38,12.0,232.45000000000002,5.0,2.0,1.0,499.92999999999995,7.0,6.0,7.0
FAC_1274,RB_ONLY,727.58,21.0,0.0,0.0,,,727.58,21.0,13.0,8.0
FAC_1275,BOTH,725.85,11.0,200.16,4.0,2.0,2.0,525.69,7.0,7.0,9.0
FAC_1276,TAE_ONLY,725.14,331.0,725.14,331.0,24.0,2.0,0.0,0.0,1.0,1.0
FAC_1277,RB_ONLY,720.24,14.0,0.0,0.0,,,720.24,14.0,4.0,2.0
FAC_1278,TAE_ONLY,718.1999999999999,28.0,718.1999999999999,28.0,7.0,2.0,0.0,0.0,1.0,1.0
FAC_1279,RB_ONLY,717.71,18.0,0.0,0.0,,,717.71,18.0,12.0,5.0
FAC_1280,TAE_ONLY,716.68,273.0,716.68,273.0,24.0,2.0,0.0,0.0,,
FAC_1281,RB_ONLY,716.62,8.0,0.0,0.0,,,716.62,8.0,7.0,5.0
FAC_1282,RB_ONLY,716.4,18.0,0.0,0.0,,,716.4,18.0,2.0,1.0
FAC_1283,RB_ONLY,715.78,15.0,0.0,0.0,,,715.78,15.0,6.0,2.0
FAC_1284,TAE_ONLY,711.15,19.0,711.15,19.0,11.0,1.0,0.0,0.0,,
FAC_1285,RB_ONLY,710.41,7.0,0.0,0.0,,,710.41,7.0,7.0,6.0
FAC_1286,RB_ONLY,710.35,19.0,0.0,0.0,,,710.35,19.0,7.0,10.0
FAC_1287,TAE_ONLY,709.02,306.0,709.02,306.0,15.0,1.0,0.0,0.0,,
FAC_1288,BOTH,708.26,29.0,552.98,25.0,16.0,1.0,155.28,4.0,2.0,2.0
FAC_1289,RB_ONLY,706.8009999999999,8.0,0.0,0.0,,,706.8009999999999,8.0,5.0,7.0
FAC_1290,RB_ONLY,705.9,10.0,0.0,0.0,,,705.9,10.0,3.0,1.0
FAC_1291,BOTH,705.5600000000001,11.0,139.47,3.0,1.0,1.0,566.09,8.0,6.0,5.0
FAC_1292,RB_ONLY,704.8,14.0,0.0,0.0,,,704.8,14.0,8.0,5.0
FAC_1293,RB_ONLY,700.84,10.0,0.0,0.0,,,700.84,10.0,3.0,5.0
FAC_1294,RB_ONLY,699.0600000000001,21.0,0.0,0.0,,,699.0600000000001,21.0,13.0,1.0
FAC_1295,BOTH,698.58,27.0,436.91,21.0,10.0,1.0,261.67,6.0,4.0,5.0
FAC_1296,RB_ONLY,692.4,8.0,0.0,0.0,,,692.4,8.0,2.0,1.0
FAC_1297,RB_ONLY,690.5699999999999,17.0,0.0,0.0,,,690.5699999999999,17.0,7.0,5.0
FAC_1298,RB_ONLY,688.11,5.0,0.0,0.0,,,688.11,5.0,1.0,4.0
FAC_1299,RB_ONLY,686.6,21.0,0.0,0.0,,,686.6,21.0,7.0,4.0
FAC_1300,RB_ONLY,685.16,8.0,0.0,0.0,,,685.16,8.0,8.0,5.0
FAC_1301,RB_ONLY,684.04,7.0,0.0,0.0,,,684.04,7.0,4.0,1.0
FAC_1302,TAE_ONLY,680.3000000000001,15.0,680.3000000000001,15.0,6.0,1.0,0.0,0.0,1.0,1.0
FAC_1303,RB_ONLY,676.5,26.0,0.0,0.0,,,676.5,26.0,8.0,2.0
FAC_1304,RB_ONLY,675.21,13.0,0.0,0.0,,,675.21,13.0,9.0,6.0
FAC_1305,BOTH,674.06,13.0,531.48,11.0,8.0,2.0,142.57999999999998,2.0,2.0,2.0
FAC_1306,BOTH,671.4999999999999,306.0,591.6999999999999,305.0,8.0,1.0,79.8,1.0,1.0,1.0
FAC_1307,RB_ONLY,669.27,13.0,0.0,0.0,,,669.27,13.0,6.0,2.0
FAC_1308,RB_ONLY,668.4799999999999,20.0,0.0,0.0,,,668.4799999999999,20.0,8.0,2.0
FAC_1309,RB_ONLY,667.5,9.0,0.0,0.0,,,667.5,9.0,3.0,3.0
FAC_1310,RB_ONLY,665.55,5.0,0.0,0.0,,,665.55,5.0,3.0,2.0
FAC_1311,RB_ONLY,664.41,8.0,0.0,0.0,,,664.41,8.0,9.0,4.0
FAC_1312,TAE_ONLY,664.28,15.0,664.28,15.0,4.0,2.0,0.0,0.0,,
FAC_1313,TAE_ONLY,664.0,6.0,664.0,6.0,1.0,1.0,0.0,0.0,,
FAC_1314,RB_ONLY,663.46,14.0,0.0,0.0,,,663.46,14.0,8.0,4.0
FAC_1315,TAE_ONLY,663.36,384.0,663.36,384.0,13.0,1.0,0.0,0.0,1.0,2.0
FAC_1316,BOTH,661.19,156.0,417.1,154.0,9.0,1.0,244.09,2.0,4.0,2.0
FAC_1317,BOTH,659.04,13.0,599.17,12.0,5.0,1.0,59.87,1.0,2.0,1.0
FAC_1318,RB_ONLY,657.78,17.0,0.0,0.0,,,657.78,17.0,6.0,1.0
FAC_1319,RB_ONLY,656.29,13.0,0.0,0.0,,,656.29,13.0,7.0,7.0
FAC_1320,RB_ONLY,653.85,9.0,0.0,0.0,,,653.85,9.0,9.0,5.0
FAC_1321,RB_ONLY,653.6099999999999,11.0,0.0,0.0,,,653.6099999999999,11.0,8.0,2.0
FAC_1322,BOTH,653.33,13.0,63.12,3.0,1.0,1.0,590.21,10.0,6.0,6.0
FAC_1323,RB_ONLY,651.93,9.0,0.0,0.0,,,651.93,9.0,6.0,3.0
FAC_1324,TAE_ONLY,651.89,51.0,651.89,51.0,2.0,2.0,0.0,0.0,,
FAC_1325,RB_ONLY,649.8,7.0,0.0,0.0,,,649.8,7.0,2.0,2.0
FAC_1326,RB_ONLY,642.0,10.0,0.0,0.0,,,642.0,10.0,5.0,3.0
FAC_1327,RB_ONLY,641.3,13.0,0.0,0.0,,,641.3,13.0,5.0,3.0
FAC_1328,RB_ONLY,639.78,12.0,0.0,0.0,,,639.78,12.0,5.0,4.0
FAC_1329,TAE_ONLY,635.21,23.0,635.21,23.0,6.0,2.0,0.0,0.0,,
FAC_1330,RB_ONLY,632.76,12.0,0.0,0.0,,,632.76,12.0,4.0,1.0
FAC_1331,RB_ONLY,631.31,17.0,0.0,0.0,,,631.31,17.0,3.0,3.0
FAC_1332,RB_ONLY,628.8100000000001,6.0,0.0,0.0,,,628.8100000000001,6.0,5.0,5.0
FAC_1333,RB_ONLY,625.15,5.0,0.0,0.0,,,625.15,5.0,3.0,3.0
FAC_1334,RB_ONLY,621.0,12.0,0.0,0.0,,,621.0,12.0,6.0,3.0
FAC_1335,RB_ONLY,620.8,15.0,0.0,0.0,,,620.8,15.0,11.0,6.0
FAC_1336,BOTH,620.7900000000001,27.0,527.9300000000001,26.0,4.0,1.0,92.86,1.0,1.0,1.0
FAC_1337,RB_ONLY,618.35,17.0,0.0,0.0,,,618.35,17.0,12.0,19.0
FAC_1338,RB_ONLY,617.1,15.0,0.0,0.0,,,617.1,15.0,7.0,4.0
FAC_1339,BOTH,616.4,11.0,161.69,3.0,3.0,1.0,454.71,8.0,3.0,7.0
FAC_1340,TAE_ONLY,614.71,31.0,614.71,31.0,14.0,2.0,0.0,0.0,,
FAC_1341,TAE_ONLY,613.6,19.0,613.6,19.0,9.0,1.0,0.0,0.0,,
FAC_1342,RB_ONLY,612.39,14.0,0.0,0.0,,,612.39,14.0,8.0,7.0
FAC_1343,TAE_ONLY,611.04,282.0,611.04,282.0,16.0,1.0,0.0,0.0,,
FAC_1344,RB_ONLY,610.47,13.0,0.0,0.0,,,610.47,13.0,5.0,4.0
FAC_1345,RB_ONLY,609.6,8.0,0.0,0.0,,,609.6,8.0,7.0,1.0
FAC_1346,RB_ONLY,608.4,10.0,0.0,0.0,,,608.4,10.0,3.0,4.0
FAC_1347,BOTH,606.5899999999999,12.0,535.02,11.0,10.0,1.0,71.57,1.0,2.0,1.0
FAC_1348,BOTH,602.96,23.0,546.36,22.0,3.0,1.0,56.6,1.0,1.0,1.0
FAC_1349,RB_ONLY,601.2,12.0,0.0,0.0,,,601.2,12.0,5.0,4.0
FAC_1350,BOTH,588.6,16.0,532.0,15.0,1.0,1.0,56.6,1.0,1.0,1.0
FAC_1351,RB_ONLY,587.9300000000001,10.0,0.0,0.0,,,587.9300000000001,10.0,3.0,5.0
FAC_1352,TAE_ONLY,586.0,7.0,586.0,7.0,2.0,1.0,0.0,0.0,,
FAC_1353,BOTH,578.71,15.0,357.91,14.0,2.0,1.0,220.8,1.0,1.0,1.0
FAC_1354,BOTH,577.92,32.0,503.64,31.0,14.0,1.0,74.28,1.0,3.0,1.0
FAC_1355,RB_ONLY,576.3299999999999,8.0,0.0,0.0,,,576.3299999999999,8.0,6.0,6.0
FAC_1356,TAE_ONLY,575.56,58.0,575.56,58.0,3.0,1.0,0.0,0.0,,
FAC_1357,TAE_ONLY,573.06,20.0,573.06,20.0,5.0,2.0,0.0,0.0,,
FAC_1358,RB_ONLY,572.56,8.0,0.0,0.0,,,572.56,8.0,3.0,1.0
FAC_1359,BOTH,572.3399999999999,10.0,349.02,6.0,2.0,1.0,223.32,4.0,3.0,4.0
FAC_1360,RB_ONLY,572.0,16.0,0.0,0.0,,,572.0,16.0,1.0,1.0
FAC_1361,BOTH,571.8000000000001,16.0,386.16,12.0,10.0,2.0,185.64000000000001,4.0,5.0,6.0
FAC_1362,BOTH,568.4300000000001,15.0,349.8,11.0,4.0,1.0,218.63,4.0,4.0,2.0
FAC_1363,RB_ONLY,567.38,22.0,0.0,0.0,,,567.38,22.0,3.0,1.0
FAC_1364,RB_ONLY,567.06,8.0,0.0,0.0,,,567.06,8.0,6.0,2.0
FAC_1365,RB_ONLY,566.29,14.0,0.0,0.0,,,566.29,14.0,8.0,5.0
FAC_1366,TAE_ONLY,565.53,3.0,565.53,3.0,2.0,2.0,0.0,0.0,,
FAC_1367,RB_ONLY,562.8,4.0,0.0,0.0,,,562.8,4.0,1.0,1.0
FAC_1368,TAE_ONLY,562.68,27.0,562.68,27.0,7.0,1.0,0.0,0.0,,
FAC_1369,TAE_ONLY,561.5999999999999,12.0,561.5999999999999,12.0,3.0,1.0,0.0,0.0,,
FAC_1370,RB_ONLY,559.98,7.0,0.0,0.0,,,559.98,7.0,7.0,12.0
FAC_1371,RB_ONLY,559.44,9.0,0.0,0.0,,,559.44,9.0,6.0,6.0
FAC_1372,RB_ONLY,557.51,11.0,0.0,0.0,,,557.51,11.0,6.0,4.0
FAC_1373,RB_ONLY,557.43,17.0,0.0,0.0,,,557.43,17.0,8.0,1.0
FAC_1374,BOTH,551.6,9.0,489.2,8.0,2.0,3.0,62.4,1.0,1.0,1.0
FAC_1375,RB_ONLY,548.97,3.0,0.0,0.0,,,548.97,3.0,1.0,1.0
FAC_1376,RB_ONLY,548.5,9.0,0.0,0.0,,,548.5,9.0,7.0,4.0
FAC_1377,RB_ONLY,545.15,9.0,0.0,0.0,,,545.15,9.0,6.0,5.0
FAC_1378,RB_ONLY,544.4,4.0,0.0,0.0,,,544.4,4.0,1.0,1.0
FAC_1379,TAE_ONLY,543.63,16.0,543.63,16.0,8.0,1.0,0.0,0.0,,
FAC_1380,BOTH,535.79,12.0,149.98,2.0,1.0,1.0,385.81,10.0,6.0,3.0
FAC_1381,TAE_ONLY,532.8,24.0,532.8,24.0,3.0,1.0,0.0,0.0,,
FAC_1382,RB_ONLY,527.7,10.0,0.0,0.0,,,527.7,10.0,4.0,1.0
FAC_1383,TAE_ONLY,526.86,20.0,526.86,20.0,5.0,2.0,0.0,0.0,,
FAC_1384,RB_ONLY,526.69,12.0,0.0,0.0,,,526.69,12.0,15.0,5.0
FAC_1385,RB_ONLY,525.6,8.0,0.0,0.0,,,525.6,8.0,8.0,1.0
FAC_1386,RB_ONLY,525.0,10.0,0.0,0.0,,,525.0,10.0,6.0,1.0
FAC_1387,RB_ONLY,524.0,17.0,0.0,0.0,,,524.0,17.0,3.0,2.0
FAC_1388,RB_ONLY,522.26,12.0,0.0,0.0,,,522.26,12.0,9.0,4.0
FAC_1389,RB_ONLY,521.04,9.0,0.0,0.0,,,521.04,9.0,4.0,3.0
FAC_1390,RB_ONLY,516.88,10.0,0.0,0.0,,,516.88,10.0,8.0,5.0
FAC_1391,RB_ONLY,515.36,10.0,0.0,0.0,,,515.36,10.0,10.0,4.0
FAC_1392,TAE_ONLY,514.5,16.0,514.5,16.0,5.0,1.0,0.0,0.0,,
FAC_1393,RB_ONLY,514.4599999999999,7.0,0.0,0.0,,,514.4599999999999,7.0,4.0,1.0
FAC_1394,RB_ONLY,514.0,7.0,0.0,0.0,,,514.0,7.0,2.0,2.0
FAC_1395,TAE_ONLY,513.57,16.0,513.57,16.0,5.0,2.0,0.0,0.0,,
FAC_1396,BOTH,512.77,8.0,107.09,3.0,1.0,1.0,405.68,5.0,4.0,2.0
FAC_1397,RB_ONLY,509.96,7.0,0.0,0.0,,,509.96,7.0,5.0,7.0
FAC_1398,RB_ONLY,509.78999999999996,12.0,0.0,0.0,,,509.78999999999996,12.0,3.0,1.0
FAC_1399,BOTH,509.49,10.0,140.55,3.0,1.0,1.0,368.94,7.0,5.0,3.0
FAC_1400,RB_ONLY,505.58,11.0,0.0,0.0,,,505.58,11.0,11.0,3.0
FAC_1401,RB_ONLY,503.1,15.0,0.0,0.0,,,503.1,15.0,5.0,3.0
FAC_1402,RB_ONLY,500.85,8.0,0.0,0.0,,,500.85,8.0,4.0,3.0
FAC_1403,RB_ONLY,498.32,9.0,0.0,0.0,,,498.32,9.0,2.0,3.0
FAC_1404,TAE_ONLY,498.0,4.0,498.0,4.0,1.0,1.0,0.0,0.0,,
FAC_1405,TAE_ONLY,495.13,22.0,495.13,22.0,11.0,2.0,0.0,0.0,,
FAC_1406,RB_ONLY,495.0,11.0,0.0,0.0,,,495.0,11.0,7.0,7.0
FAC_1407,RB_ONLY,493.5,15.0,0.0,0.0,,,493.5,15.0,11.0,6.0
FAC_1408,RB_ONLY,492.89,11.0,0.0,0.0,,,492.89,11.0,3.0,4.0
FAC_1409,RB_ONLY,491.29,9.0,0.0,0.0,,,491.29,9.0,17.0,12.0
FAC_1410,RB_ONLY,491.09000000000003,10.0,0.0,0.0,,,491.09000000000003,10.0,9.0,3.0
FAC_1411,RB_ONLY,489.75,9.0,0.0,0.0,,,489.75,9.0,9.0,5.0
FAC_1412,RB_ONLY,489.22,11.0,0.0,0.0,,,489.22,11.0,3.0,3.0
FAC_1413,RB_ONLY,488.84,11.0,0.0,0.0,,,488.84,11.0,5.0,1.0
FAC_1414,RB_ONLY,488.57,10.0,0.0,0.0,,,488.57,10.0,7.0,3.0
FAC_1415,RB_ONLY,488.14,8.0,0.0,0.0,,,488.14,8.0,6.0,2.0
FAC_1416,RB_ONLY,487.89,9.0,0.0,0.0,,,487.89,9.0,5.0,2.0
FAC_1417,TAE_ONLY,487.77,156.0,487.77,156.0,12.0,1.0,0.0,0.0,,
FAC_1418,TAE_ONLY,487.27,21.0,487.27,21.0,5.0,1.0,0.0,0.0,,
FAC_1419,TAE_ONLY,486.52,15.0,486.52,15.0,13.0,1.0,0.0,0.0,,
FAC_1420,TAE_ONLY,486.44000000000005,15.0,486.44000000000005,15.0,8.0,2.0,0.0,0.0,,
FAC_1421,RB_ONLY,486.27000000000004,15.0,0.0,0.0,,,486.27000000000004,15.0,8.0,6.0
FAC_1422,RB_ONLY,486.12,8.0,0.0,0.0,,,486.12,8.0,4.0,5.0
FAC_1423,RB_ONLY,485.36,8.0,0.0,0.0,,,485.36,8.0,9.0,6.0
FAC_1424,RB_ONLY,483.80999999999995,13.0,0.0,0.0,,,483.80999999999995,13.0,3.0,2.0
FAC_1425,RB_ONLY,482.13,6.0,0.0,0.0,,,482.13,6.0,6.0,12.0
FAC_1426,RB_ONLY,480.34999999999997,14.0,0.0,0.0,,,480.34999999999997,14.0,10.0,7.0
FAC_1427,BOTH,479.41999999999996,194.0,364.27,192.0,13.0,1.0,115.15,2.0,2.0,2.0
FAC_1428,TAE_ONLY,479.40000000000003,15.0,479.40000000000003,15.0,4.0,1.0,0.0,0.0,,
FAC_1429,TAE_ONLY,478.23,236.0,478.23,236.0,18.0,1.0,0.0,0.0,,
FAC_1430,RB_ONLY,477.90000000000003,4.0,0.0,0.0,,,477.90000000000003,4.0,6.0,6.0
FAC_1431,RB_ONLY,475.88,9.0,0.0,0.0,,,475.88,9.0,6.0,5.0
FAC_1432,RB_ONLY,473.6,15.0,0.0,0.0,,,473.6,15.0,6.0,4.0
FAC_1433,RB_ONLY,473.49,9.0,0.0,0.0,,,473.49,9.0,3.0,1.0
FAC_1434,RB_ONLY,472.9,5.0,0.0,0.0,,,472.9,5.0,2.0,4.0
FAC_1435,RB_ONLY,472.5,5.0,0.0,0.0,,,472.5,5.0,5.0,4.0
FAC_1436,RB_ONLY,470.8,9.0,0.0,0.0,,,470.8,9.0,4.0,4.0
FAC_1437,RB_ONLY,470.67,13.0,0.0,0.0,,,470.67,13.0,5.0,4.0
FAC_1438,RB_ONLY,470.15999999999997,6.0,0.0,0.0,,,470.15999999999997,6.0,6.0,3.0
FAC_1439,TAE_ONLY,468.77,198.0,468.77,198.0,9.0,2.0,0.0,0.0,,
FAC_1440,RB_ONLY,467.83,11.0,0.0,0.0,,,467.83,11.0,1.0,2.0
FAC_1441,BOTH,467.12,11.0,338.0,8.0,1.0,1.0,129.12,3.0,2.0,2.0
FAC_1442,RB_ONLY,466.78,11.0,0.0,0.0,,,466.78,11.0,7.0,5.0
FAC_1443,RB_ONLY,466.4,12.0,0.0,0.0,,,466.4,12.0,9.0,9.0
FAC_1444,RB_ONLY,465.75,10.0,0.0,0.0,,,465.75,10.0,6.0,5.0
FAC_1445,RB_ONLY,465.52,8.0,0.0,0.0,,,465.52,8.0,6.0,1.0
FAC_1446,RB_ONLY,464.20000000000005,9.0,0.0,0.0,,,464.20000000000005,9.0,5.0,4.0
FAC_1447,TAE_ONLY,463.08,15.0,463.08,15.0,8.0,2.0,0.0,0.0,,
FAC_1448,RB_ONLY,462.96,6.0,0.0,0.0,,,462.96,6.0,4.0,4.0
FAC_1449,RB_ONLY,459.77,9.0,0.0,0.0,,,459.77,9.0,6.0,4.0
FAC_1450,RB_ONLY,457.46999999999997,8.0,0.0,0.0,,,457.46999999999997,8.0,6.0,3.0
FAC_1451,RB_ONLY,456.8,6.0,0.0,0.0,,,456.8,6.0,2.0,1.0
FAC_1452,RB_ONLY,456.0,10.0,0.0,0.0,,,456.0,10.0,1.0,1.0
FAC_1453,RB_ONLY,456.0,10.0,0.0,0.0,,,456.0,10.0,4.0,17.0
FAC_1454,RB_ONLY,454.56,13.0,0.0,0.0,,,454.56,13.0,8.0,7.0
FAC_1455,RB_ONLY,454.27,5.0,0.0,0.0,,,454.27,5.0,5.0,3.0
FAC_1456,RB_ONLY,451.23,9.0,0.0,0.0,,,451.23,9.0,6.0,7.0
FAC_1457,RB_ONLY,450.0,3.0,0.0,0.0,,,450.0,3.0,1.0,1.0
FAC_1458,RB_ONLY,449.88,9.0,0.0,0.0,,,449.88,9.0,4.0,5.0
FAC_1459,RB_ONLY,448.92,14.0,0.0,0.0,,,448.92,14.0,11.0,8.0
FAC_1460,RB_ONLY,447.78,7.0,0.0,0.0,,,447.78,7.0,10.0,5.0
FAC_1461,RB_ONLY,447.48,6.0,0.0,0.0,,,447.48,6.0,1.0,1.0
FAC_1462,RB_ONLY,446.4,7.0,0.0,0.0,,,446.4,7.0,7.0,5.0
FAC_1463,TAE_ONLY,446.22999999999996,214.0,446.22999999999996,214.0,19.0,1.0,0.0,0.0,,
FAC_1464,TAE_ONLY,445.51,13.0,445.51,13.0,10.0,2.0,0.0,0.0,,
FAC_1465,BOTH,444.28999999999996,12.0,389.28,10.0,2.0,1.0,55.01,2.0,2.0,1.0
FAC_1466,TAE_ONLY,443.3,19.0,443.3,19.0,7.0,3.0,0.0,0.0,1.0,1.0
FAC_1467,TAE_ONLY,442.96999999999997,20.0,442.96999999999997,20.0,16.0,1.0,0.0,0.0,,
FAC_1468,TAE_ONLY,442.60999999999996,16.0,442.60999999999996,16.0,15.0,1.0,0.0,0.0,,
FAC_1469,RB_ONLY,440.0,10.0,0.0,0.0,,,440.0,10.0,2.0,1.0
FAC_1470,RB_ONLY,439.58,7.0,0.0,0.0,,,439.58,7.0,8.0,4.0
FAC_1471,RB_ONLY,439.12,13.0,0.0,0.0,,,439.12,13.0,7.0,5.0
FAC_1472,RB_ONLY,434.72,11.0,0.0,0.0,,,434.72,11.0,8.0,8.0
FAC_1473,RB_ONLY,432.74,13.0,0.0,0.0,,,432.74,13.0,8.0,6.0
FAC_1474,RB_ONLY,431.15999999999997,9.0,0.0,0.0,,,431.15999999999997,9.0,8.0,5.0
FAC_1475,BOTH,430.86,18.0,387.36,17.0,6.0,2.0,43.5,1.0,1.0,1.0
FAC_1476,RB_ONLY,428.53999999999996,6.0,0.0,0.0,,,428.53999999999996,6.0,8.0,1.0
FAC_1477,RB_ONLY,426.23,7.0,0.0,0.0,,,426.23,7.0,4.0,1.0
FAC_1478,RB_ONLY,424.67999999999995,8.0,0.0,0.0,,,424.67999999999995,8.0,5.0,2.0
FAC_1479,RB_ONLY,420.0,10.0,0.0,0.0,,,420.0,10.0,10.0,1.0
FAC_1480,RB_ONLY,417.33000000000004,9.0,0.0,0.0,,,417.33000000000004,9.0,5.0,3.0
FAC_1481,RB_ONLY,417.12,5.0,0.0,0.0,,,417.12,5.0,8.0,8.0
FAC_1482,RB_ONLY,416.8,3.0,0.0,0.0,,,416.8,3.0,4.0,3.0
FAC_1483,RB_ONLY,416.53000000000003,12.0,0.0,0.0,,,416.53000000000003,12.0,9.0,4.0
FAC_1484,RB_ONLY,414.43,6.0,0.0,0.0,,,414.43,6.0,5.0,7.0
FAC_1485,RB_ONLY,414.04,7.0,0.0,0.0,,,414.04,7.0,6.0,3.0
FAC_1486,RB_ONLY,412.64,5.0,0.0,0.0,,,412.64,5.0,5.0,3.0
FAC_1487,TAE_ONLY,412.0,5.0,412.0,5.0,2.0,1.0,0.0,0.0,,
FAC_1488,RB_ONLY,411.66,3.0,0.0,0.0,,,411.66,3.0,1.0,1.0
FAC_1489,RB_ONLY,411.2099999999998,3.0,0.0,0.0,,,411.2099999999998,3.0,1.0,1.0
FAC_1490,TAE_ONLY,410.4,240.0,410.4,240.0,1.0,1.0,0.0,0.0,,
FAC_1491,TAE_ONLY,409.71,8.0,409.71,8.0,3.0,1.0,0.0,0.0,,
FAC_1492,TAE_ONLY,408.62,16.0,408.62,16.0,4.0,1.0,0.0,0.0,,
FAC_1493,RB_ONLY,408.0,4.0,0.0,0.0,,,408.0,4.0,2.0,1.0
FAC_1494,RB_ONLY,408.0,4.0,0.0,0.0,,,408.0,4.0,1.0,1.0
FAC_1495,TAE_ONLY,407.6,11.0,407.6,11.0,2.0,1.0,0.0,0.0,,
FAC_1496,RB_ONLY,406.20000000000005,14.0,0.0,0.0,,,406.20000000000005,14.0,4.0,3.0
FAC_1497,RB_ONLY,403.05,6.0,0.0,0.0,,,403.05,6.0,4.0,5.0
FAC_1498,TAE_ONLY,401.46000000000004,22.0,401.46000000000004,22.0,9.0,1.0,0.0,0.0,,
FAC_1499,TAE_ONLY,401.0,5.0,401.0,5.0,2.0,1.0,0.0,0.0,,
FAC_1500,RB_ONLY,400.0,5.0,0.0,0.0,,,400.0,5.0,3.0,1.0
FAC_1501,TAE_ONLY,393.76599999999996,7.0,393.76599999999996,7.0,2.0,1.0,0.0,0.0,,
FAC_1502,RB_ONLY,393.5,12.0,0.0,0.0,,,393.5,12.0,6.0,5.0
FAC_1503,RB_ONLY,393.0,8.0,0.0,0.0,,,393.0,8.0,4.0,3.0
FAC_1504,RB_ONLY,392.91,9.0,0.0,0.0,,,392.91,9.0,9.0,1.0
FAC_1505,RB_ONLY,390.91,11.0,0.0,0.0,,,390.91,11.0,2.0,2.0
FAC_1506,RB_ONLY,385.48,8.0,0.0,0.0,,,385.48,8.0,3.0,2.0
FAC_1507,TAE_ONLY,383.0,8.0,383.0,8.0,3.0,2.0,0.0,0.0,,
FAC_1508,TAE_ONLY,381.0,5.0,381.0,5.0,1.0,1.0,0.0,0.0,,
FAC_1509,RB_ONLY,380.72,13.0,0.0,0.0,,,380.72,13.0,2.0,2.0
FAC_1510,TAE_ONLY,379.55,206.0,379.55,206.0,14.0,1.0,0.0,0.0,,
FAC_1511,RB_ONLY,379.5,10.0,0.0,0.0,,,379.5,10.0,5.0,2.0
FAC_1512,RB_ONLY,377.06,4.0,0.0,0.0,,,377.06,4.0,6.0,1.0
FAC_1513,TAE_ONLY,377.04,8.0,377.04,8.0,1.0,1.0,0.0,0.0,,
FAC_1514,RB_ONLY,376.73,6.0,0.0,0.0,,,376.73,6.0,6.0,3.0
FAC_1515,RB_ONLY,376.18,8.0,0.0,0.0,,,376.18,8.0,5.0,5.0
FAC_1516,TAE_ONLY,375.77,18.0,375.77,18.0,17.0,1.0,0.0,0.0,,
FAC_1517,TAE_ONLY,374.8,8.0,374.8,8.0,1.0,1.0,0.0,0.0,,
FAC_1518,TAE_ONLY,374.0,5.0,374.0,5.0,1.0,1.0,0.0,0.0,,
FAC_1519,TAE_ONLY,374.0,12.0,374.0,12.0,5.0,2.0,0.0,0.0,,
FAC_1520,RB_ONLY,373.89,6.0,0.0,0.0,,,373.89,6.0,6.0,6.0
FAC_1521,RB_ONLY,372.4,6.0,0.0,0.0,,,372.4,6.0,3.0,4.0
FAC_1522,TAE_ONLY,372.34999999999997,94.0,372.34999999999997,94.0,10.0,1.0,0.0,0.0,,
FAC_1523,RB_ONLY,372.0,6.0,0.0,0.0,,,372.0,6.0,6.0,7.0
FAC_1524,RB_ONLY,369.6,8.0,0.0,0.0,,,369.6,8.0,9.0,1.0
FAC_1525,RB_ONLY,368.75,7.0,0.0,0.0,,,368.75,7.0,7.0,1.0
FAC_1526,BOTH,368.71,11.0,325.28,10.0,6.0,2.0,43.43,1.0,1.0,1.0
FAC_1527,RB_ONLY,368.27,7.0,0.0,0.0,,,368.27,7.0,1.0,1.0
FAC_1528,RB_ONLY,367.84000000000003,6.0,0.0,0.0,,,367.84000000000003,6.0,3.0,1.0
