facility_id,month_year_fmt,ndc,rb_spend,rb_units
ME2001,2025-10,63323066910,33.4,1.0
659479,2025-10,63323068610,101.10000000000001,3.0
764230,2025-10,63323082474,76.2,1.0
TX0156,2025-10,63323053075,39.6,1.0
AT2051,2025-10,63323053075,73.1,1.0
721169,2025-10,63323068810,78.88,2.0
610793,2025-10,65219046210,25.4,1.0
751390,2025-10,63323068610,45.76,1.0
AR2049,2025-10,63323068310,35.32,1.0
KY0087,2025-10,65219001201,0.0,0.0
IL2026,2025-10,63323066910,45.83,1.0
NY2054,2025-10,63323086710,0.0,0.0
KY0111,2025-10,65219047410,27.67,1.0
826123,2025-10,63323053075,71.57,1.0
BA0900,2025-10,65219047220,52.61,1.0
TN0204,2025-10,65219047220,84.36,2.0
742121,2025-10,63323053075,286.28,4.0
847686,2025-10,65219011910,98.39,1.0
MD0067,2025-10,65219014610,94.1,1.0
714816,2025-10,65219011810,0.0,0.0
657850,2025-10,63323062610,57.2,2.0
660415,2025-10,65219045830,63.28,1.0
BD7153,2025-10,65219046850,91.66,2.0
710898,2025-10,65219046020,41.16,1.0
TX2129,2025-10,65219047220,41.61,1.0
821905,2025-10,63323068610,364.81999999999994,8.0
NJ2004,2025-10,63323082476,59.87,1.0
655558,2025-10,63323053075,787.27,11.0
821839,2025-10,63323053075,71.57,1.0
IL2017,2025-10,63323053075,45.98,1.0
BB8035,2025-10,65219046020,38.64,1.0
AU5987,2025-10,65219047410,36.95,1.0
KY0059,2025-10,63323017876,66.14,2.0
627627,2025-10,65219046450,74.52,1.0
AA6530,2025-10,65219046850,557.24,4.0
NC0141,2025-10,65219015310,85.0,1.0
WV0040,2025-10,63323053075,222.39,3.0
630388,2025-10,63323066910,38.69,1.0
GA2039,2025-10,65219046850,689.0,13.0
KY0020,2025-10,65219046210,120.60000000000001,3.0
624607,2025-10,63323082476,179.60999999999996,3.0
NM2078,2025-10,63323082474,136.1,1.0
VA0066,2025-10,65219047030,173.1,2.0
624607,2025-10,65219015310,114.79,1.0
WV0055,2025-10,63323053075,146.6,2.0
KY0084,2025-10,65219046210,120.6,3.0
745327,2025-10,65219045660,114.37,1.0
680653,2025-10,65219047220,277.20000000000005,6.0
WA2013,2025-10,63323053075,45.98,1.0
NY2394,2025-10,65219046210,290.8,8.0
745327,2025-10,65219024050,76.62,1.0
WV0036,2025-10,63323062625,74.03,1.0
762116,2025-10,65219047030,0.0,0.0
TX0156,2025-10,63323017876,450.0,15.0
00,2025-10,65219015310,0.0,0.0
606222,2025-10,63323068310,45.76,1.0
611715,2025-10,65219047410,26.69,1.0
NC0084,2025-10,63323068810,92.22,2.0
674291,2025-10,65219047220,398.04,12.0
FL2303,2025-10,63323017876,86.19,3.0
VA0040,2025-10,65219045830,63.28,1.0
OH2064,2025-10,65219046850,278.2,2.0
834880,2025-10,63323068610,137.28,3.0
658512,2025-10,63323068810,80.32,2.0
744448,2025-10,65219015310,74.97,1.0
821840,2025-10,65219014810,97.88,1.0
624606,2025-10,63323068810,157.59,3.0
AJ8183,2025-10,65219047410,128.95,5.0
AE5957,2025-10,63323062610,28.41,1.0
NY5073,2025-10,63323053075,214.70999999999998,3.0
NY5035,2025-10,63323053075,71.02,1.0
821825,2025-10,63323066910,77.38,2.0
821836,2025-10,65219014210,97.88,1.0
718354,2025-10,65219046210,106.56,3.0
824068,2025-10,63323017876,33.48,1.0
AG8738,2025-10,63323068610,41.4,1.0
NY0025,2025-10,65219014210,97.88,1.0
NY5019,2025-10,63323068310,273.6,6.0
NC0084,2025-10,63323068310,38.69,1.0
FL0408,2025-10,63323068310,66.72,2.0
KY0020,2025-10,63323017876,132.28,4.0
BA1390,2025-10,65219001201,0.0,0.0
AI5544,2025-10,65219047220,42.18,1.0
KY0020,2025-10,63323062610,199.28,8.0
00,2025-10,63323082474,544.4,4.0
FL0246,2025-10,63323068310,67.26,2.0
775316,2025-10,63323087374,121.92,3.0
FL0270,2025-10,63323068810,39.75,1.0
AI5544,2025-10,65219045830,109.02,2.0
LA0886,2025-10,65219022225,56.7,1.0
SD2031,2025-10,63323082475,0.0,0.0
847686,2025-10,63323082474,69.05,1.0
FL0408,2025-10,63323068610,166.8,5.0
BB5370,2025-10,63323086910,40.99,1.0
VA0095,2025-10,63323017876,113.85000000000001,3.0
605755,2025-10,63323053075,143.14,2.0
AV3002,2025-10,65219046660,436.28,2.0
AM0992,2025-10,63323062610,22.09,1.0
TX0156,2025-10,65219046660,540.0,6.0
00,2025-10,63323068810,0.0,0.0
TX0238,2025-10,65219047220,50.33,1.0
804303,2025-10,65219050630,638.9300000000001,10.0
BA8094,2025-10,65219046850,182.99,1.0
821945,2025-10,63323066910,45.83,1.0
671004,2025-10,63323068610,67.24000000000001,2.0
658410,2025-10,63323068610,33.7,1.0
611715,2025-10,63323062610,46.93,1.0
PA2053,2025-10,63323068610,34.61,1.0
611690,2025-10,65219047220,43.0,1.0
820283,2025-10,65219047410,106.76,4.0
BA0900,2025-10,63323087310,34.84,1.0
FL9118,2025-10,65219046020,155.2,4.0
WA2013,2025-10,65219038910,36.3,1.0
828059,2025-10,63323087074,57.57,3.0
630983,2025-10,63323053075,71.57,1.0
KY0087,2025-10,65219022450,261.39,3.0
NE2020,2025-10,63323082474,69.05,1.0
SD2010,2025-10,63323053075,429.42,6.0
KY0111,2025-10,65219047030,281.12,4.0
NJ2047,2025-10,63323082476,299.34999999999997,5.0
KY0084,2025-10,63323017876,66.14,2.0
AA6530,2025-10,63323068310,0.0,0.0
682983,2025-10,65219011910,37.77,1.0
FL2450,2025-10,63323068310,33.27,1.0
624608,2025-10,65219047030,346.2,4.0
KY0084,2025-10,65219047030,140.56,2.0
MN2025,2025-10,65219014210,94.1,1.0
IL2191,2025-10,65219046450,98.7,1.0
624608,2025-10,63323068810,105.06,2.0
00,2025-10,65219014810,0.0,0.0
AE0026,2025-10,63323086910,34.43,1.0
671351,2025-10,65219045830,55.36,1.0
606404,2025-10,65219046660,27.78,1.0
AX8527,2025-10,65219047030,86.55,1.0
641641,2025-10,65219025810,1260.66,3.0
742233,2025-10,63323068310,43.41,1.0
00,2025-10,63323068610,0.0,0.0
612184,2025-10,65219047410,26.69,1.0
AR0045,2025-10,63323068810,39.74,1.0
NY5026,2025-10,63323053075,91.96,2.0
714818,2025-10,63323068610,77.38,2.0
NY5029,2025-10,65219014410,70.63,1.0
KY0084,2025-10,65219011910,98.39,1.0
719733,2025-10,63323086910,28.2,1.0
NE2043,2025-10,63323082474,69.05,1.0
AF5158,2025-10,65219047220,92.4,2.0
BA3023,2025-10,63323087074,75.66,3.0
NY2327,2025-10,63323053075,143.14,2.0
668178,2025-10,63323082474,69.05,1.0
BA9428,2025-10,65219045830,59.7,1.0
711762,2025-10,63323068310,45.76,1.0
FL0027,2025-10,63323017876,517.14,18.0
634622,2025-10,65219014210,94.1,1.0
AV4027,2025-10,63323062610,51.96,1.0
721169,2025-10,65219046850,88.39,1.0
VA0050,2025-10,63323086910,34.43,1.0
IL2386,2025-10,65219047220,118.26,3.0
AR2049,2025-10,63323068610,35.32,1.0
NY2143,2025-10,63323053075,91.96,2.0
TX0289,2025-10,63323068610,28.33,6.0
WV0036,2025-10,65219045830,181.77,3.0
MD0094,2025-10,63323068610,38.69,1.0
AJ7737,2025-10,63323017876,63.0,1.0
BA8094,2025-10,65219046660,218.14,1.0
639103,2025-10,65219046850,138.11,1.0
TX0188,2025-10,63323068810,56.6,1.0
GA2038,2025-10,65219046850,159.0,3.0
716276,2025-10,65219011910,207.5,2.0
699358,2025-10,63323053075,42.0,1.0
TX0420,2025-10,65219047220,45.09,1.0
DE0002,2025-10,63323068810,40.4,1.0
OH2001,2025-10,63323082476,59.87,1.0
AJ0367,2025-10,63323082476,59.87,1.0
621540,2025-10,63323062610,91.2,2.0
NC0084,2025-10,65219011910,98.39,1.0
820283,2025-10,65219047220,146.76,3.0
605755,2025-10,63323068810,92.22,2.0
TX0377,2025-10,63323082474,63.28,1.0
NY2045,2025-10,65219045830,55.36,1.0
AZ2078,2025-10,65219046020,154.84,4.0
747077,2025-10,65219046020,77.04,2.0
714817,2025-10,63323053075,267.12,6.0
745175,2025-10,65219001201,169.18,1.0
KY0087,2025-10,65219045830,153.04,2.0
NY2012,2025-10,63323068610,77.38,2.0
631298,2025-10,65219047030,259.65,3.0
NY5017,2025-10,63323086774,-150.06,-3.0
AP6355,2025-10,65219047030,93.13,1.0
FL0261,2025-10,63323017876,632.0600000000001,22.0
NY2256,2025-10,65219001201,191.33,1.0
MD0002,2025-10,65219046660,332.1,2.0
834880,2025-10,65219011910,295.17,3.0
680653,2025-10,65219047910,194.1,5.0
745743,2025-10,63323086910,34.43,1.0
714397,2025-10,63323068610,45.76,1.0
AG1820,2025-10,65219047220,144.78,3.0
WV0036,2025-10,65219046850,182.99,1.0
MD0094,2025-10,63323068310,38.69,1.0
714816,2025-10,65219014810,97.88,1.0
603254,2025-10,63323053075,40.55,1.0
KY0084,2025-10,63323062610,74.73,3.0
AE0026,2025-10,65219046210,80.4,2.0
714818,2025-10,65219014210,195.76,2.0
719733,2025-10,63323062610,23.5,1.0
AA6530,2025-10,65219001201,981.31,6.0
AP0242,2025-10,65219047030,0.0,0.0
CA0038,2025-10,65219046020,234.06,6.0
714814,2025-10,63323068610,116.07,3.0
BA2924,2025-10,63323068810,52.53,1.0
760296,2025-10,63323017876,57.75,1.0
NY2202,2025-10,65219011910,36.01,1.0
AA6530,2025-10,65219022225,877.59,9.0
AM2920,2025-10,65219046020,38.57,1.0
816339,2025-10,65219047030,67.01,1.0
721168,2025-10,63323053075,45.15,1.0
PA2237,2025-10,63323068810,130.5,3.0
FL0261,2025-10,63323062650,0.0,0.0
KY5005,2025-10,65219047220,61.11,1.0
OH2001,2025-10,65219047030,346.2,4.0
640889,2025-10,63323062610,556.75,25.0
755982,2025-10,65219047720,62.16,1.0
728267,2025-10,65219001201,0.0,0.0
804303,2025-10,65219046660,423.54,4.0
834880,2025-10,63323066910,45.83,1.0
809244,2025-10,65219023410,0.0,0.0
663079,2025-10,65219014210,97.88,1.0
667640,2025-10,63323053075,71.57,1.0
BA0899,2025-10,63323082476,119.74,2.0
AM0992,2025-10,63323017876,87.99,3.0
IA2057,2025-10,65219046850,180.56,2.0
611653,2025-10,65219046020,39.8,1.0
MN2018,2025-10,65219046450,73.12,1.0
AB9983,2025-10,65219046450,77.52,1.0
AG5958,2025-10,65219046850,148.08,1.0
VA0095,2025-10,63323068810,105.06,2.0
AI5544,2025-10,65219046020,38.35,1.0
AE8980,2025-10,63323053075,76.18,1.0
NY2202,2025-10,63323068610,32.7,1.0
AY9057,2025-10,65219046850,182.99,1.0
MD0002,2025-10,65219046020,78.02,2.0
848402,2025-10,63323062610,28.41,1.0
AB5012,2025-10,63323068810,46.11,1.0
BA8258,2025-10,65219046210,88.88,2.0
AD9998,2025-10,63323087074,25.22,1.0
AI4173,2025-10,65219046210,48.76,2.0
TX0174,2025-10,63323068810,39.44,1.0
NY2023,2025-10,65219046850,403.08,3.0
KY0084,2025-10,65219047220,247.0,5.0
SC2119,2025-10,63323062625,74.03,1.0
MI2302,2025-10,63323053075,184.8,4.0
804303,2025-10,63323062600,161.994,2.0
TX2302,2025-10,63323068610,4.726,1.0
AX8509,2025-10,63323086910,34.43,1.0
NY2256,2025-10,63323066910,77.38,2.0
KY0203,2025-10,65219011910,98.39,1.0
624607,2025-10,65219046210,80.4,2.0
IA2063,2025-10,65219046210,40.2,1.0
KY0111,2025-10,65219046020,88.62,2.0
714814,2025-10,65219014810,293.64,3.0
AG8352,2025-10,65219023825,93.62,1.0
782833,2025-10,65219046850,357.52,4.0
AU1001,2025-10,65219045830,1094.4,12.0
NY2023,2025-10,63323053075,231.0,5.0
674291,2025-10,65219046850,300.0,4.0
640957,2025-10,65219045830,57.64,1.0
GA2039,2025-10,65219047220,122.22,2.0
631298,2025-10,63323082475,134.36,2.0
658512,2025-10,63323068610,134.8,4.0
MD0002,2025-10,65219045830,609.8399999999999,11.0
631298,2025-10,65219047220,105.22,2.0
CO2004,2025-10,65219014610,94.1,1.0
NC0068,2025-10,63323068810,46.11,1.0
MA2012,2025-10,63323082474,69.05,1.0
714819,2025-10,63323068310,38.69,1.0
TX0420,2025-10,65219047410,378.9,15.0
NC0104,2025-10,65219014210,84.1,1.0
NC0121,2025-10,65219011910,188.2,2.0
803856,2025-10,65219047030,556.5,7.0
NC0042,2025-10,65219014210,86.56,1.0
809244,2025-10,65219045660,300.1,2.0
NY5065,2025-10,63323066910,137.49,3.0
KY0203,2025-10,63323087074,22.26,1.0
709514,2025-10,63323082476,25.74,1.0
IA3361,2025-10,65219047910,38.82,1.0
IL2025,2025-10,65219047220,79.56,2.0
751390,2025-10,65219045830,63.28,1.0
695228,2025-10,65219047030,93.13,1.0
IL2017,2025-10,65219025810,447.82,1.0
CA0038,2025-10,65219023825,780.08,8.0
721175,2025-10,63323068810,78.88,2.0
NY2179,2025-10,63323053075,858.8399999999999,12.0
631298,2025-10,65219014210,97.88,1.0
679728,2025-10,63323017876,149.82,3.0
IA2011,2025-10,63323053075,133.56,3.0
721171,2025-10,63323068610,123.21000000000001,3.0
KY0215,2025-10,65219046850,89.77,1.0
727338,2025-10,65219046020,39.8,1.0
IA2063,2025-10,63323062610,74.73,3.0
AF1487,2025-10,65219046210,98.28,4.0
601051,2025-10,63323053075,38.43,1.0
631046,2025-10,63323082476,119.74,2.0
KY0161,2025-10,63323017876,75.9,2.0
AA6530,2025-10,65219046210,108.66,3.0
IL2025,2025-10,65219047030,56.07,1.0
721168,2025-10,63323087310,0.0,0.0
714816,2025-10,63323068310,38.69,1.0
797563,2025-10,65219047030,60.6,1.0
627576,2025-10,63323062625,223.84,4.0
721175,2025-10,63323068610,33.09,1.0
809244,2025-10,65219045830,632.8,10.0
837803,2025-10,63323053075,155.72,4.0
AE0026,2025-10,63323087074,25.22,1.0
IL2386,2025-10,65219025810,2101.1,5.0
676636,2025-10,65219001201,0.0,0.0
KY0020,2025-10,65219045830,314.8,5.0
792727,2025-10,65219047030,259.65,3.0
624607,2025-10,63323062610,426.1500000000001,15.0
712658,2025-10,65219022225,193.86,2.0
BA3325,2025-10,65219045660,457.4,4.0
742233,2025-10,65219025810,904.86,2.0
718354,2025-10,63323086910,179.83,7.0
OR2027,2025-10,63323017876,34.32,1.0
NC0068,2025-10,65219014810,97.88,1.0
SC2119,2025-10,63323082474,138.1,2.0
PA2013,2025-10,65219014210,-47.57,-1.0
714819,2025-10,63323068810,92.21999999999998,2.0
WA2032,2025-10,65219047030,55.61,1.0
808752,2025-10,63323082474,69.05,1.0
TX0289,2025-10,63323017876,21.624000000000002,4.0
671004,2025-10,63323017876,57.66,2.0
FL2058,2025-10,65219015310,94.1,1.0
667853,2025-10,63323053075,138.60000000000002,3.0
755982,2025-10,65219045830,63.28,1.0
OH2064,2025-10,65219046020,77.9,2.0
624607,2025-10,63323066910,45.83,1.0
AV1530,2025-10,65219046660,81.9,1.0
IL2010,2025-10,63323053075,45.98,1.0
IA2063,2025-10,63323082474,63.28,1.0
KY0020,2025-10,65219047220,691.5999999999999,14.0
00,2025-10,65219046660,0.0,0.0
AU6192,2025-10,63323086910,150.42,3.0
NC0068,2025-10,63323068310,38.69,1.0
AA6826,2025-10,63323082475,67.18,1.0
AV3002,2025-10,65219046850,548.97,3.0
825656,2025-10,63323066910,77.38,2.0
FL9118,2025-10,65219046210,297.12,12.0
MD0002,2025-10,65219046210,217.32,6.0
798001,2025-10,65219014210,263.0,5.0
AA6530,2025-10,65219046660,332.1,2.0
BA2924,2025-10,63323082474,69.05,1.0
AD9998,2025-10,63323062610,170.46,6.0
IL2386,2025-10,65219046210,49.14,2.0
GA0171,2025-10,65219014210,195.76,2.0
611653,2025-10,63323068610,311.31,9.0
640702,2025-10,63323053075,71.57,1.0
IL2013,2025-10,65219046020,39.85,1.0
KY0020,2025-10,65219046020,89.04,2.0
714817,2025-10,65219038905,-277.14,-1.0
721320,2025-10,65219047030,120.2,2.0
703132,2025-10,63323068810,0.0,0.0
631298,2025-10,63323062610,56.82,2.0
AP0345,2025-10,65219025810,810.68,2.0
650693,2025-10,63323053075,226.01999999999998,5.0
IL2386,2025-10,63323062625,328.38,6.0
BD7153,2025-10,65219045830,137.48,2.0
846597,2025-10,63323053075,40.55,1.0
NE2012,2025-10,65219047910,155.28,4.0
TX0226,2025-10,65219046020,488.46000000000004,11.0
AW1939,2025-10,65219046850,292.5,3.0
MD2001,2025-10,63323053075,0.0,0.0
AY9058,2025-10,65219047410,42.66,1.0
716276,2025-10,63323068610,145.88,4.0
AI8199,2025-10,65219045830,62.96,1.0
721179,2025-10,63323066910,66.18,2.0
782833,2025-10,63323068610,33.46,1.0
AE5793,2025-10,65219047030,839.86,14.0
NE2044,2025-10,63323082474,69.05,1.0
CA0038,2025-10,65219046210,217.32,6.0
BC1555,2025-10,65219047410,85.32,2.0
AH9033,2025-10,63323053075,71.57,1.0
753897,2025-10,65219045830,163.26,3.0
773725,2025-10,63323053075,38.52,1.0
658512,2025-10,63323053075,38.78,1.0
BB7741,2025-10,65219045830,60.9,1.0
703020,2025-10,65219011910,98.39,1.0
697692,2025-10,65219047030,86.55,1.0
AA6530,2025-10,63323053075,39.01,1.0
781795,2025-10,63323068610,91.52,2.0
797563,2025-10,63323086910,84.6,3.0
606222,2025-10,63323082476,59.87,1.0
MA2007,2025-10,65219047220,61.11,1.0
FL0261,2025-10,63323068810,80.2,2.0
MD9007,2025-10,65219022225,-97.72,-1.0
NC0161,2025-10,63323068610,95.0,2.0
CA0038,2025-10,65219046450,221.49,3.0
NV2001,2025-10,65219015310,-94.1,-1.0
MI2302,2025-10,65219011910,35.85,1.0
712580,2025-10,63323053075,38.97,1.0
NY2178,2025-10,63323062610,25.85,1.0
674291,2025-10,63323068610,73.0,2.0
MD0067,2025-10,65219045660,228.96,2.0
WV0001,2025-10,63323068610,45.76,1.0
644526,2025-10,63323087010,146.48,2.0
NY2020,2025-10,65219047220,52.61,1.0
687684,2025-10,63323068310,33.36,1.0
NY5062,2025-10,63323068310,91.52,2.0
VA0066,2025-10,65219046850,731.96,4.0
FL0016,2025-10,63323068310,66.18,2.0
710898,2025-10,63323017876,91.14,3.0
NC0068,2025-10,65219014410,70.63,1.0
659526,2025-10,63323053075,60.28,1.0
DE0002,2025-10,63323053075,74.11,1.0
821819,2025-10,63323068810,52.53,1.0
TX0420,2025-10,65219047030,64.15,1.0
661365,2025-10,63323062610,70.5,3.0
691788,2025-10,65219046450,84.27,1.0
MD0002,2025-10,65219046450,147.66,2.0
714816,2025-10,63323068610,154.76,4.0
682365,2025-10,63323086910,39.24,1.0
TX0356,2025-10,65219014210,94.1,1.0
679728,2025-10,63323068810,502.0,10.0
777284,2025-10,65219046210,20.6,1.0
721404,2025-10,65219046450,72.07,1.0
KY0118,2025-10,63323068310,38.69,1.0
749005,2025-10,63323068310,41.4,1.0
BB5370,2025-10,63323062610,26.19,1.0
FL0246,2025-10,63323068810,80.2,2.0
744448,2025-10,65219011910,86.56,1.0
644352,2025-10,63323086910,170.25,3.0
NE2047,2025-10,65219047910,38.82,1.0
GA2038,2025-10,65219046660,95.4,3.0
AR0004,2025-10,63323053075,71.57,1.0
IA2039,2025-10,65219001201,182.81,1.0
GA0073,2025-10,63323068310,33.27,1.0
AA7016,2025-10,63323082476,44.19,1.0
791722,2025-10,63323053075,52.91,1.0
714819,2025-10,65219014810,97.88,1.0
712582,2025-10,63323053075,155.88,4.0
AA6530,2025-10,65219045660,685.38,6.0
600431,2025-10,65219022450,152.32,2.0
632039,2025-10,65219045830,59.7,1.0
781795,2025-10,63323068310,137.28,3.0
NY2012,2025-10,63323068310,38.69,1.0
AA6530,2025-10,65219022450,1453.8799999999999,19.0
NY2145,2025-10,63323053075,75.41,1.0
BA0900,2025-10,65219046660,218.14,1.0
AQ9953,2025-10,65219047220,49.18,1.0
648267,2025-10,63323053075,46.2,1.0
NC0071,2025-10,63323068810,46.11,1.0
762116,2025-10,63323068610,87.78,2.0
BC5714,2025-10,65219045830,60.89,1.0
AT2051,2025-10,63323062610,45.6,1.0
NY2012,2025-10,63323066910,38.69,1.0
MI2059,2025-10,63323053075,138.60000000000002,3.0
TX0021,2025-10,65219047030,86.55,1.0
781795,2025-10,63323087074,75.66,3.0
721166,2025-10,63323053075,180.6,4.0
BC1555,2025-10,65219046850,731.96,4.0
00,2025-10,65219047030,0.0,0.0
821835,2025-10,65219011910,98.39,1.0
782833,2025-10,65219045830,54.73,1.0
AA1664,2025-10,65219011810,41.91,1.0
749005,2025-10,63323068810,50.17,1.0
OH2001,2025-10,65219046850,1829.9,10.0
716276,2025-10,63323068810,130.41,3.0
624607,2025-10,63323068810,52.53,1.0
KY0118,2025-10,65219047030,281.12,4.0
NY2243,2025-10,65219001201,182.81,1.0
721167,2025-10,63323053075,135.45,3.0
IA2010,2025-10,63323017876,65.72,2.0
714814,2025-10,65219015310,114.79,1.0
IA2353,2025-10,65219047030,174.78,3.0
FL0046,2025-10,63323068310,33.36,1.0
AA4498,2025-10,65219046020,38.08,1.0
AY7838,2025-10,63323017876,160.28,4.0
NJ2047,2025-10,63323017876,37.95,1.0
641840,2025-10,63323053075,71.57,1.0
CA3548,2025-10,63323062600,72.88,1.0
SC2031,2025-10,65219046450,73.7,1.0
NY5017,2025-10,63323066910,116.07,3.0
IL2386,2025-10,63323053075,92.4,2.0
FL2058,2025-10,63323053075,77.52,2.0
797534,2025-10,63323053075,147.96,2.0
NY0025,2025-10,63323053075,377.04999999999995,5.0
KY0111,2025-10,65219046850,182.99,1.0
646557,2025-10,63323086910,80.16,3.0
NY5026,2025-10,65219038910,137.43,1.0
745743,2025-10,63323062610,28.41,1.0
644352,2025-10,65219047030,186.26,2.0
NE2046,2025-10,65219047410,42.66,1.0
NY5093,2025-10,63323053075,77.28,2.0
AG8352,2025-10,65219047030,272.85,3.0
NC0084,2025-10,63323068610,77.38,2.0
765107,2025-10,65219046450,72.47,1.0
PA2053,2025-10,65219047030,125.18,2.0
606222,2025-10,63323062610,0.0,0.0
644705,2025-10,65219046020,155.64,4.0
CA2017,2025-10,63323068810,78.88,2.0
KY0059,2025-10,63323068610,154.76,4.0
620348,2025-10,65219046020,39.8,1.0
FL0209,2025-10,63323068610,67.26,2.0
632039,2025-10,63323062610,218.0,5.0
AY9057,2025-10,65219046020,42.0,1.0
TX0362,2025-10,63323087374,38.38,1.0
621563,2025-10,65219045830,56.57,1.0
622359,2025-10,63323062625,55.08,1.0
695048,2025-10,65219045830,63.28,1.0
661494,2025-10,65219047220,52.61,1.0
FL0027,2025-10,63323068810,80.2,2.0
714814,2025-10,63323068810,92.22,2.0
WV0050,2025-10,65219011910,282.29999999999995,3.0
IL2386,2025-10,65219047030,111.12,2.0
FL0328,2025-10,63323068310,202.32,6.0
661187,2025-10,65219046850,97.5,1.0
WI2007,2025-10,65219045830,55.12,1.0
721174,2025-10,63323068310,33.09,1.0
714814,2025-10,63323068310,77.38,2.0
606404,2025-10,65219046020,78.36,2.0
721168,2025-10,63323068810,78.88,2.0
NY2199,2025-10,65219001201,495.48,3.0
632039,2025-10,63323017876,37.95,1.0
626943,2025-10,65219001001,393.26,2.0
WV0036,2025-10,63323062610,28.41,1.0
674291,2025-10,65219015310,72.2,1.0
NY5017,2025-10,63323082476,59.87,1.0
847686,2025-10,63323053075,71.57,1.0
NC0153,2025-10,65219024050,100.52,1.0
714819,2025-10,65219014410,141.26,2.0
KY0118,2025-10,63323068810,46.11,1.0
NY5029,2025-10,63323062610,28.41,1.0
BA3072,2025-10,65219047410,299.1,10.0
798486,2025-10,63323086710,0.0,0.0
AW1939,2025-10,65219047220,43.0,1.0
TX0355,2025-10,65219014210,97.88,1.0
763767,2025-10,65219046020,318.29,8.0
BA8094,2025-10,65219047220,48.92,1.0
729562,2025-10,63323082476,64.8,1.0
FL0283,2025-10,63323062600,0.0,0.0
AT4571,2025-10,65219045830,63.28,1.0
KY0020,2025-10,63323087074,22.26,1.0
624608,2025-10,63323062610,85.23,3.0
658410,2025-10,63323062610,21.7,1.0
TX0420,2025-10,65219046850,435.39,3.0
00,2025-10,63323068310,0.0,0.0
MN5050,2025-10,65219050630,194.34,3.0
BA8376,2025-10,63323086910,50.14,1.0
809788,2025-10,65219047030,117.26,2.0
BA0907,2025-10,63323082476,59.87,1.0
00,2025-11,65219047220,0.0,0.0
NC0143,2025-11,63323068810,108.61,2.0
AD9998,2025-11,63323062610,316.91,11.0
AA6530,2025-11,65219046850,417.93,3.0
AY9057,2025-11,63323068810,105.06,2.0
626943,2025-11,63323053075,301.64,4.0
MD9024,2025-11,63323053075,71.57,1.0
610545,2025-11,63323017876,31.0,1.0
KY0111,2025-11,65219046850,365.98,2.0
676489,2025-11,65219046850,411.2099999999998,3.0
671004,2025-11,63323017876,114.72,4.0
714818,2025-11,65219014810,97.88,1.0
729632,2025-11,65219046450,159.0,2.0
AF1198,2025-11,65219045830,121.78,2.0
AP0345,2025-11,65219025810,898.12,2.0
NE2020,2025-11,63323082474,-69.05,-1.0
00,2025-11,65219011910,0.0,0.0
PA2053,2025-11,65219047220,86.6,2.0
764230,2025-11,63323082474,76.2,1.0
636349,2025-11,65219014210,86.64,1.0
AI5544,2025-11,65219045830,54.51,1.0
AA6530,2025-11,65219014210,188.2,2.0
AJ7737,2025-11,63323017876,0.0,0.0
658410,2025-11,63323087074,0.0,0.0
AI4173,2025-11,65219046210,48.76,2.0
661365,2025-11,63323062610,94.0,4.0
AB9955,2025-11,63323068310,38.69,1.0
